preco,cond,area,quarto,banheiro,suite,vagas.garagem,elevador,mobilia,piscina,novo,bairro,tipo
3500,1600,127,3,4,3,3,1,0,1,0,Cachoeirinha/São Paulo,aluguel
3500,1500,180,3,4,1,2,1,0,0,0,Lapa/São Paulo,aluguel
3500,1100,117,3,3,1,2,1,0,1,0,Perdizes/São Paulo,aluguel
3500,,64,2,2,1,2,1,0,1,0,Perdizes/São Paulo,aluguel
3500,1200,127,2,2,1,2,1,0,1,0,Perdizes/São Paulo,aluguel
3500,1222,112,3,4,2,2,0,0,1,0,Perdizes/São Paulo,aluguel
3500,1801,91,2,3,1,1,1,0,1,0,Pinheiros/São Paulo,aluguel
3500,1100,143,3,5,3,2,1,1,1,0,Rio Pequeno/São Paulo,aluguel
3500,1200,111,3,3,2,2,0,0,1,0,Rio Pequeno/São Paulo,aluguel
3500,1017,94,2,3,1,2,0,0,1,0,Vila Leopoldina/São Paulo,aluguel
3500,500,51,1,1,0,1,0,0,1,0,Barra Funda/São Paulo,aluguel
3500,1000,100,4,2,1,2,1,0,1,0,Barra Funda/São Paulo,aluguel
3500,1240,120,3,2,1,1,0,0,0,0,Bela Vista/São Paulo,aluguel
3500,874,73,3,1,0,2,0,0,1,0,Bela Vista/São Paulo,aluguel
3500,900,83,2,1,0,0,0,1,0,0,Bela Vista/São Paulo,aluguel
3500,1800,120,3,2,1,2,1,0,0,0,Bela Vista/São Paulo,aluguel
3500,435,49,1,1,0,1,0,0,1,0,Consolação/São Paulo,aluguel
3500,600,70,2,1,0,1,1,0,1,0,Liberdade/São Paulo,aluguel
3500,200,80,2,2,0,1,0,0,0,0,Liberdade/São Paulo,aluguel
3500,800,62,1,1,0,1,0,1,1,0,Santa Cecília/São Paulo,aluguel
3500,1850,192,4,4,3,2,0,0,1,0,Casa Verde/São Paulo,aluguel
3500,2150,200,4,1,4,4,0,0,1,0,Santana/São Paulo,aluguel
3500,980,112,3,2,1,1,0,0,1,0,Água Rasa/São Paulo,aluguel
3500,750,87,3,2,1,2,0,1,1,0,Água Rasa/São Paulo,aluguel
3500,950,112,3,2,1,2,1,0,1,0,Carrão/São Paulo,aluguel
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,1100,115,3,2,1,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,1100,120,3,2,1,2,1,0,1,0,Carrão/São Paulo,aluguel
3500,1100,120,3,2,1,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,1550,122,3,2,1,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,1000,125,3,2,1,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,690,60,1,2,1,1,0,0,1,0,Tatuapé/São Paulo,aluguel
3500,680,60,2,2,1,1,1,1,1,0,Tatuapé/São Paulo,aluguel
3500,1500,197,4,5,4,4,0,0,1,0,Tatuapé/São Paulo,aluguel
3500,890,120,3,2,1,2,0,0,1,0,Vila Prudente/São Paulo,aluguel
3500,890,120,3,2,1,2,1,0,1,0,Vila Prudente/São Paulo,aluguel
3500,620,49,1,2,1,1,0,0,0,0,Campo Belo/São Paulo,aluguel
3500,1500,130,3,2,1,2,0,0,0,0,Campo Belo/São Paulo,aluguel
3500,3200,237,3,4,3,3,0,0,1,0,Campo Belo/São Paulo,aluguel
3500,1007,93,3,2,1,2,0,0,1,0,Cursino/São Paulo,aluguel
3500,1007,93,3,2,1,2,0,0,1,0,Cursino/São Paulo,aluguel
3500,618,94,3,3,1,2,1,0,1,0,Ipiranga/São Paulo,aluguel
3500,,117,4,2,1,3,0,0,1,0,Ipiranga/São Paulo,aluguel
3500,700,120,3,2,1,2,0,0,0,0,Ipiranga/São Paulo,aluguel
3500,1093,62,1,1,0,1,0,0,1,0,Itaim Bibi/São Paulo,aluguel
3500,2250,78,2,2,1,2,0,1,1,0,Jardim Paulista/São Paulo,aluguel
3500,1325,157,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,aluguel
3500,1711,183,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,aluguel
3500,1325,157,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,aluguel
3500,900,72,2,1,0,1,0,0,1,0,Moema/São Paulo,aluguel
3500,1400,110,3,2,1,1,0,0,0,0,Moema/São Paulo,aluguel
3500,756,56,1,2,1,1,0,0,0,0,Moema/São Paulo,aluguel
3500,,68,2,2,1,1,0,1,1,0,Moema/São Paulo,aluguel
3500,550,87,3,2,1,2,0,0,0,0,Moema/São Paulo,aluguel
3500,890,64,2,2,1,2,0,0,1,0,Morumbi/São Paulo,aluguel
3500,2000,210,4,3,2,3,0,0,1,0,Morumbi/São Paulo,aluguel
3500,1148,145,3,2,1,1,0,0,0,0,Santo Amaro/São Paulo,aluguel
3500,650,66,2,2,1,2,0,1,1,0,Santo Amaro/São Paulo,aluguel
3500,660,85,3,2,1,2,0,0,1,0,Santo Amaro/São Paulo,aluguel
3500,650,34,1,1,0,1,0,1,1,0,Santo Amaro/São Paulo,aluguel
3500,436,45,1,1,0,1,0,1,1,0,Santo Amaro/São Paulo,aluguel
3500,,130,3,4,3,3,0,0,1,0,Saúde/São Paulo,aluguel
3500,680,100,3,2,1,2,0,0,0,0,Saúde/São Paulo,aluguel
3500,600,62,2,2,1,1,0,0,1,0,Saúde/São Paulo,aluguel
3500,,87,3,3,2,2,0,0,1,0,Vila Andrade/São Paulo,aluguel
3500,650,50,1,1,0,1,0,0,0,0,Vila Mariana/São Paulo,aluguel
3500,174,130,2,2,1,1,0,0,0,0,Vila Mariana/São Paulo,aluguel
3500,1000,87,3,4,3,3,0,0,1,0,Vila Sônia/São Paulo,aluguel
3500,912,106,2,2,1,2,0,0,1,0,Vila Sônia/São Paulo,aluguel
3500,912,106,3,2,1,2,0,0,1,0,Vila Sônia/São Paulo,aluguel
3500,1500,115,1,2,1,0,0,0,0,0,Alto de Pinheiros/São Paulo,aluguel
3500,866,136,3,2,1,3,0,1,1,0,Butantã/São Paulo,aluguel
3500,900,136,4,2,1,2,0,0,1,0,Butantã/São Paulo,aluguel
3500,760,86,3,2,1,2,0,0,1,0,Lapa/São Paulo,aluguel
3500,900,130,3,2,1,2,0,1,1,0,Lapa/São Paulo,aluguel
3500,3700,200,3,3,2,3,0,0,0,0,Lapa/São Paulo,aluguel
3500,1355,123,3,2,1,3,0,0,1,0,Perdizes/São Paulo,aluguel
3500,675,77,2,2,1,2,0,0,0,0,Perdizes/São Paulo,aluguel
3500,1150,103,3,2,1,2,0,0,0,0,Perdizes/São Paulo,aluguel
3500,1590,136,3,4,3,2,0,0,1,0,Perdizes/São Paulo,aluguel
3500,550,44,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,aluguel
3500,1800,91,3,2,1,1,1,0,1,0,Pinheiros/São Paulo,aluguel
3500,705,31,1,2,1,1,1,1,1,0,Pinheiros/São Paulo,aluguel
3500,1800,131,3,2,1,2,0,0,1,0,Pirituba/São Paulo,aluguel
3500,900,94,2,2,1,2,0,0,1,0,Vila Leopoldina/São Paulo,aluguel
3500,1390,127,3,2,1,2,0,1,0,0,Vila Leopoldina/São Paulo,aluguel
3500,915,94,3,2,1,2,0,0,1,0,Vila Leopoldina/São Paulo,aluguel
3500,680,70,1,2,1,2,0,0,1,0,Vila Leopoldina/São Paulo,aluguel
3500,750,113,4,2,1,2,0,0,1,0,Vila Leopoldina/São Paulo,aluguel
3500,1439,105,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,aluguel
3500,900,126,3,4,3,2,1,1,1,0,Mooca/São Paulo,aluguel
3500,1100,110,3,3,1,3,0,0,0,0,Mooca/São Paulo,aluguel
3500,800,55,1,2,1,1,1,0,1,0,Brooklin/São Paulo,aluguel
3500,600,65,2,2,1,1,1,0,1,0,Brooklin/São Paulo,aluguel
3500,570,51,1,2,1,1,1,0,1,0,Brooklin/São Paulo,aluguel
3500,780,120,3,2,1,2,0,0,0,0,Mooca/São Paulo,aluguel
3500,1100,110,3,2,1,3,0,0,1,0,Mooca/São Paulo,aluguel
3500,329,64,2,2,1,1,0,1,1,0,Mooca/São Paulo,aluguel
3500,800,120,3,2,1,2,0,0,1,0,Mooca/São Paulo,aluguel
3500,400,41,1,2,1,1,0,1,1,0,Brooklin/São Paulo,aluguel
3500,500,50,1,2,1,1,0,1,0,0,Bela Vista/São Paulo,aluguel
3500,1850,172,3,2,1,2,0,0,0,0,Bela Vista/São Paulo,aluguel
3500,900,127,3,2,1,2,1,1,1,0,Bom Retiro/São Paulo,aluguel
3500,,41,1,2,1,1,0,0,0,0,Consolação/São Paulo,aluguel
3500,,40,1,2,1,1,0,1,1,0,Liberdade/São Paulo,aluguel
3500,600,70,2,2,1,1,0,0,1,0,Liberdade/São Paulo,aluguel
3500,1400,117,3,3,1,2,1,0,1,0,Santa Cecília/São Paulo,aluguel
3500,1420,150,3,3,1,1,1,0,0,0,Santa Cecília/São Paulo,aluguel
3500,1850,192,4,6,3,2,0,0,0,0,Casa Verde/São Paulo,aluguel
3500,2150,200,4,5,4,4,0,0,1,0,Santana/São Paulo,aluguel
3500,1490,140,3,3,1,3,0,0,1,0,Medeiros/São Paulo,aluguel
3500,1600,165,4,4,3,2,0,0,1,0,Medeiros/São Paulo,aluguel
3500,1250,147,4,4,2,3,0,0,1,0,Medeiros/São Paulo,aluguel
3500,900,112,3,3,1,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,580,96,3,3,1,2,0,0,1,0,Carrão/São Paulo,aluguel
3500,760,96,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,aluguel
3500,2100,119,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,aluguel
3500,600,49,1,2,1,1,1,0,1,0,Campo Belo/São Paulo,aluguel
3500,480,50,1,2,1,1,0,1,0,0,Campo Belo/São Paulo,aluguel
3500,1090,100,2,2,1,2,0,0,1,0,Morumbi/São Paulo,aluguel
3500,,93,3,3,1,2,1,0,1,0,Saúde/São Paulo,aluguel
3500,585,84,1,2,1,1,1,0,0,0,Vila Mariana/São Paulo,aluguel
3500,2900,221,3,1,3,3,0,0,1,0,Vila Mariana/São Paulo,aluguel
3500,1758,142,4,2,1,3,1,0,1,0,Vila Mariana/São Paulo,aluguel
3500,700,70,2,2,1,2,0,0,1,0,Vila Mariana/São Paulo,aluguel
3500,1100,105,3,4,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,aluguel
3500,2190,208,3,5,3,3,0,0,0,0,Lapa/São Paulo,aluguel
3500,1190,120,3,2,1,2,0,0,0,0,Perdizes/São Paulo,aluguel
3500,551,44,1,2,1,1,0,1,1,0,Pinheiros/São Paulo,aluguel
3500,1300,131,3,4,1,2,0,0,0,0,Pirituba/São Paulo,aluguel
3500,1057,88,2,2,1,2,0,0,0,0,Vila Leopoldina/São Paulo,aluguel
3500,1050,100,3,2,1,2,0,0,1,0,Barra Funda/São Paulo,aluguel
3500,,65,1,1,0,1,0,0,0,0,Bela Vista/São Paulo,aluguel
3500,480,41,1,1,0,1,0,0,1,0,Consolação/São Paulo,aluguel
3500,667,76,2,1,0,1,0,1,1,0,Santana/São Paulo,aluguel
3500,1450,156,3,4,3,3,0,0,1,0,Tatuapé/São Paulo,aluguel
3500,720,95,3,2,1,2,0,0,1,0,Campo Grande/São Paulo,aluguel
3500,1020,120,3,3,2,2,0,0,1,0,Campo Grande/São Paulo,aluguel
3500,1100,45,1,1,0,1,0,1,1,0,Moema/São Paulo,aluguel
3500,1770,167,3,4,3,2,0,0,1,0,Morumbi/São Paulo,aluguel
3500,930,98,2,3,2,2,0,1,1,0,Santo Amaro/São Paulo,aluguel
3500,640,167,3,2,1,3,0,0,1,0,Santo Amaro/São Paulo,aluguel
3500,836,76,3,2,1,2,0,0,1,0,Saúde/São Paulo,aluguel
3500,2900,220,4,3,2,4,0,0,0,0,Saúde/São Paulo,aluguel
3500,1007,93,3,1,0,1,0,0,1,0,Saúde/São Paulo,aluguel
3500,720,94,3,2,1,2,0,0,1,0,Vila Mariana/São Paulo,aluguel
3500,570,103,3,2,1,1,0,0,0,0,Vila Mariana/São Paulo,aluguel
3500,1400,145,4,3,2,3,0,0,0,0,Vila Sônia/São Paulo,aluguel
3500,1650,114,3,2,1,2,0,1,0,0,Alto de Pinheiros/São Paulo,aluguel
3500,1583,135,3,4,3,3,0,0,1,0,Perdizes/São Paulo,aluguel
3500,700,39,1,2,1,1,0,0,1,0,Pinheiros/São Paulo,aluguel
3500,1377,140,3,2,1,1,0,0,0,0,Vila Madalena/São Paulo,aluguel
3500,770,86,3,2,1,2,0,1,0,0,Mooca/São Paulo,aluguel
3500,566,67,2,2,1,1,1,0,1,0,Brooklin/São Paulo,aluguel
3500,750,55,1,2,1,1,1,1,1,0,Vila Olimpia/São Paulo,aluguel
3500,3000,62,1,2,1,1,0,1,1,0,Vila Olimpia/São Paulo,aluguel
3500,1300,86,3,2,1,1,1,0,0,0,Vila Olimpia/São Paulo,aluguel
3500,1190,83,3,2,1,2,0,0,0,0,Vila Madalena/São Paulo,aluguel
3400,700,90,3,2,1,2,1,1,1,0,Tatuapé/São Paulo,aluguel
3400,,80,3,2,1,2,0,0,0,0,Cambuci/São Paulo,aluguel
3400,1200,185,4,5,3,2,1,1,1,0,Cidade Dutra/São Paulo,aluguel
3400,1378,180,4,6,3,2,0,0,1,0,Cidade Dutra/São Paulo,aluguel
3400,840,94,3,2,1,3,0,0,1,0,Cursino/São Paulo,aluguel
3400,,44,1,2,1,1,0,0,1,0,Vila Mariana/São Paulo,aluguel
3400,1210,127,2,2,1,2,1,0,1,0,Perdizes/São Paulo,aluguel
3400,340,35,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,aluguel
3400,800,60,2,2,1,1,0,0,1,0,Campo Belo/São Paulo,aluguel
3400,1000,114,3,2,1,2,0,1,1,0,Jabaquara/São Paulo,aluguel
3400,2750,100,2,2,1,1,0,1,1,0,Moema/São Paulo,aluguel
3400,1450,132,3,4,3,2,0,0,0,0,Morumbi/São Paulo,aluguel
3400,1000,101,2,3,2,2,0,0,1,0,Saúde/São Paulo,aluguel
3400,960,100,3,1,0,1,0,0,0,0,Vila Mariana/São Paulo,aluguel
3400,650,70,2,1,0,0,0,0,0,0,Vila Mariana/São Paulo,aluguel
3400,1200,120,3,2,1,2,1,0,0,0,Alto de Pinheiros/São Paulo,aluguel
3400,816,84,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,aluguel
3400,538,44,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,aluguel
3400,750,84,3,2,1,2,0,0,0,0,Mooca/São Paulo,aluguel
3400,600,51,1,1,0,1,0,0,1,0,Brooklin/São Paulo,aluguel
3400,400,46,1,2,1,1,1,1,1,0,República/São Paulo,aluguel
3400,1000,155,2,2,1,2,1,0,0,0,Água Rasa/São Paulo,aluguel
3400,1350,172,3,5,3,3,1,0,0,0,Morumbi/São Paulo,aluguel
3400,750,135,3,3,1,2,1,0,1,0,Rio Pequeno/São Paulo,aluguel
3400,1199,119,3,2,1,2,0,0,1,0,Perdizes/São Paulo,aluguel
3355,645,86,3,2,1,1,0,0,1,0,Mooca/São Paulo,aluguel
3350,692,79,2,2,1,2,1,0,0,0,Vila Leopoldina/São Paulo,aluguel
3350,,68,2,2,1,1,0,1,1,0,Moema/São Paulo,aluguel
3320,1280,73,2,3,2,1,0,1,1,0,Santa Cecília/São Paulo,aluguel
3301,1510,116,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,aluguel
3300,695,100,2,3,2,2,1,0,1,0,Tatuapé/São Paulo,aluguel
3300,550,79,3,2,1,2,1,0,1,0,Cambuci/São Paulo,aluguel
3300,1250,120,3,2,1,2,0,0,0,0,Ipiranga/São Paulo,aluguel
3300,,65,2,2,1,1,1,1,1,0,Santo Amaro/São Paulo,aluguel
3300,1100,130,4,5,4,3,0,0,0,0,Vila Andrade/São Paulo,aluguel
3300,1100,90,3,3,1,2,1,0,1,0,Vila Mariana/São Paulo,aluguel
3300,1300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,aluguel
3300,1200,160,3,2,1,2,1,0,1,0,Freguesia do Ó/São Paulo,aluguel
3300,1500,93,2,3,1,2,0,0,0,0,Pinheiros/São Paulo,aluguel
3300,1350,132,3,3,1,2,1,1,1,0,Pirituba/São Paulo,aluguel
3300,890,85,3,3,1,2,1,0,1,0,Vila Leopoldina/São Paulo,aluguel
3300,1050,94,2,3,1,2,1,0,1,0,Vila Leopoldina/São Paulo,aluguel
3300,432,43,1,1,0,1,0,1,1,0,Consolação/São Paulo,aluguel
3300,373,35,1,1,0,1,0,0,1,0,Consolação/São Paulo,aluguel
3300,1370,130,2,1,0,2,0,1,0,0,Liberdade/São Paulo,aluguel
3300,895,71,2,2,1,2,0,0,1,0,Campo Belo/São Paulo,aluguel
3300,795,101,3,2,1,2,0,0,1,0,Ipiranga/São Paulo,aluguel
3300,,74,3,2,1,1,0,0,1,0,Moema/São Paulo,aluguel
3300,645,100,2,1,0,1,0,0,0,0,Moema/São Paulo,aluguel
3300,914,101,3,3,1,2,1,0,1,0,Saúde/São Paulo,aluguel
3300,915,101,4,2,1,2,0,0,1,0,Saúde/São Paulo,aluguel
3300,914,101,3,2,1,2,0,0,1,0,Saúde/São Paulo,aluguel
3300,2800,330,4,5,4,4,0,0,0,0,Vila Andrade/São Paulo,aluguel
3300,925,82,3,2,1,2,1,0,1,0,Vila Mariana/São Paulo,aluguel
3300,1100,87,2,1,0,2,0,0,1,0,Vila Mariana/São Paulo,aluguel
3300,720,76,2,1,0,2,0,1,1,0,Vila Sônia/São Paulo,aluguel
3300,1300,106,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,aluguel
3300,1000,116,3,2,1,2,0,0,1,0,Vila Leopoldina/São Paulo,aluguel
3300,990,78,2,2,1,2,0,1,1,0,Vila Leopoldina/São Paulo,aluguel
3300,890,88,3,2,1,2,0,0,0,0,Vila Leopoldina/São Paulo,aluguel
3300,1500,93,2,2,1,2,0,0,1,0,Vila Madalena/São Paulo,aluguel
3300,400,51,1,2,1,1,1,1,1,0,Brooklin/São Paulo,aluguel
3300,1500,50,1,2,1,1,1,1,1,0,Brooklin/São Paulo,aluguel
3300,700,105,3,2,1,2,0,1,1,0,Mooca/São Paulo,aluguel
3300,880,114,3,3,2,2,0,0,0,0,Mooca/São Paulo,aluguel
3300,,40,1,2,1,1,0,1,1,0,Brooklin/São Paulo,aluguel
3300,,130,3,2,1,1,1,0,0,0,Bom Retiro/São Paulo,aluguel
3300,675,42,1,2,1,1,1,0,1,0,Consolação/São Paulo,aluguel
3300,1250,148,3,4,3,2,1,0,1,0,Santana/São Paulo,aluguel
3300,1200,118,3,4,2,3,0,0,1,0,Santana/São Paulo,aluguel
3300,,80,3,3,1,2,1,0,1,0,Água Rasa/São Paulo,aluguel
3300,1040,105,3,3,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,aluguel
3300,950,134,3,3,1,2,1,1,1,0,Butantã/São Paulo,aluguel
3300,1286,107,3,1,0,1,0,0,0,0,Moema/São Paulo,aluguel
3300,1600,160,3,4,3,3,0,0,1,0,Vila Sônia/São Paulo,aluguel
3300,650,41,1,2,1,1,0,1,1,0,Brooklin/São Paulo,aluguel
3250,820,95,3,2,1,1,0,1,0,0,Moema/São Paulo,aluguel
3200,850,105,3,4,3,2,0,0,1,0,Carrão/São Paulo,aluguel
3200,1080,90,2,3,1,2,1,1,1,0,Cambuci/São Paulo,aluguel
3200,650,35,1,2,1,1,1,1,1,0,Campo Belo/São Paulo,aluguel
3200,970,74,2,2,1,2,1,1,0,0,Campo Belo/São Paulo,aluguel
3200,530,52,2,2,1,1,1,1,1,0,Jardim Paulista/São Paulo,aluguel
3200,,61,2,2,1,2,1,1,1,0,Morumbi/São Paulo,aluguel
3200,915,100,3,2,1,1,1,0,0,0,Sacomã/São Paulo,aluguel
3200,646,40,1,2,1,1,1,0,1,0,Vila Mariana/São Paulo,aluguel
3200,,80,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,aluguel
3200,1300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,aluguel
3200,877,59,2,2,1,2,0,0,0,0,Lapa/São Paulo,aluguel
3200,1130,120,3,3,1,2,1,0,0,0,Perdizes/São Paulo,aluguel
3200,580,32,1,2,1,1,1,1,1,0,Pinheiros/São Paulo,aluguel
3200,1364,131,3,2,1,2,1,0,1,0,Pirituba/São Paulo,aluguel
3200,1364,131,3,3,1,2,1,0,1,0,Pirituba/São Paulo,aluguel
3200,660,52,3,2,1,1,1,1,1,0,Barra Funda/São Paulo,aluguel
3200,620,123,3,2,1,1,1,1,0,0,Barra Funda/São Paulo,aluguel
3200,340,35,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,aluguel
3200,725,97,3,3,2,2,1,0,1,0,Bom Retiro/São Paulo,aluguel
3200,350,40,1,1,0,1,0,0,1,0,Consolação/São Paulo,aluguel
3200,340,35,1,2,1,1,0,1,1,0,Consolação/São Paulo,aluguel
3200,767,90,3,2,1,1,0,0,0,0,Consolação/São Paulo,aluguel
3200,700,60,2,2,1,2,1,0,1,0,Santa Cecília/São Paulo,aluguel
3200,894,127,3,2,1,2,1,0,0,0,Água Rasa/São Paulo,aluguel
3200,1450,125,3,4,3,3,1,1,1,0,Água Rasa/São Paulo,aluguel
3200,850,103,3,4,3,2,0,0,1,0,Carrão/São Paulo,aluguel
3200,850,125,3,1,3,3,0,0,1,0,Tatuapé/São Paulo,aluguel
3200,790,110,2,2,1,2,0,0,1,0,Tatuapé/São Paulo,aluguel
3200,852,90,3,2,1,2,0,1,0,0,Ipiranga/São Paulo,aluguel
3200,,95,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,aluguel
3200,384,92,2,1,0,1,1,0,0,0,Itaim Bibi/São Paulo,aluguel
3200,1093,100,3,1,0,1,0,0,0,0,Jardim Paulista/São Paulo,aluguel
3200,420,66,2,2,1,1,0,1,1,0,Saúde/São Paulo,aluguel
3200,900,93,3,2,1,1,0,0,1,0,Vila Mariana/São Paulo,aluguel
3200,550,42,1,1,0,2,1,1,1,0,Vila Mariana/São Paulo,aluguel
3200,1541,119,3,2,1,3,0,0,1,0,Vila Mariana/São Paulo,aluguel
3200,900,88,3,2,1,2,0,0,1,0,Butantã/São Paulo,aluguel
3200,1,73,3,2,1,2,0,0,1,0,Jaguaré/São Paulo,aluguel
3200,1300,150,3,2,1,1,0,1,0,0,Perdizes/São Paulo,aluguel
3200,1050,86,2,1,0,1,1,1,0,0,Pinheiros/São Paulo,aluguel
3200,1364,131,3,2,1,2,0,0,1,0,Pirituba/São Paulo,aluguel
3200,1247,131,3,2,1,2,0,1,1,0,Pirituba/São Paulo,aluguel
3200,1270,131,4,2,1,2,0,1,1,0,Pirituba/São Paulo,aluguel
3200,1000,127,3,3,1,1,1,0,0,0,Vila Madalena/São Paulo,aluguel
3200,500,41,1,2,1,1,0,1,1,0,Brooklin/São Paulo,aluguel
3200,580,40,1,2,1,1,1,0,1,0,Vila Olimpia/São Paulo,aluguel
3200,1600,170,3,4,3,3,0,0,0,0,Mooca/São Paulo,aluguel
3200,572,51,1,1,0,1,1,1,1,0,Brooklin/São Paulo,aluguel
3200,500,33,1,2,1,1,0,1,1,0,Brooklin/São Paulo,aluguel
3200,980,98,3,2,1,1,1,0,0,0,Bela Vista/São Paulo,aluguel
3200,500,35,1,2,1,1,1,1,1,0,Consolação/São Paulo,aluguel
3200,2000,280,4,5,4,4,0,0,0,0,Mandaqui/São Paulo,aluguel
3200,32,120,4,4,3,2,0,0,1,0,Mandaqui/São Paulo,aluguel
3200,,60,2,2,1,1,0,1,0,0,Santana/São Paulo,aluguel
3200,550,74,3,3,1,2,0,1,1,0,Água Rasa/São Paulo,aluguel
3200,608,71,3,2,1,2,1,0,1,0,Saúde/São Paulo,aluguel
3200,980,96,2,3,2,2,1,0,1,0,Vila Andrade/São Paulo,aluguel
3200,500,70,2,2,1,2,0,1,1,0,Vila Mariana/São Paulo,aluguel
3200,980,140,3,2,1,2,0,0,0,0,Vila Mariana/São Paulo,aluguel
3200,,52,2,1,0,0,0,1,0,0,Bela Vista/São Paulo,aluguel
3200,2878,197,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,aluguel
